listing_id,url,source,date_posted,date_scraped,title_raw,brand,model,trim,year,mileage_km,fuel_type,transmission,fiscal_power_cv,customs_status,condition,owners_count,doors_count,seller_type,city,region,price_mad,photos_count,description_raw
77099899,https://www.avito.ma/fr/narjis/voitures_d_occasion/Volswagen_touareg_diesel_boite_automatique_57642562.htm,avito,2026-07-20,2026-09-08 06:58:11,Volswagen touareg diesel boite automatique,Volkswagen,Touareg,,2017.0,220000.0,Diesel,Automatique,12 CV,WW au Maroc,Excellent,,5.0,Professionnel,Fès,Fès-Meknès,173000.0,9.0,"Je mets en vente une très très belle voiture familiale toute neuf peinture d’origine jamais accidenté aucune réparation à prévoir motorisation très puissant et faible consommation possibilité de faire reprise ,"
76088337,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Mini_contraimain_automatique_56734976.htm,avito,2026-07-20,2026-09-08 06:58:11,Mini contraimain automatique,Mini,Countryman,,2011.0,170000.0,Essence,Automatique,8 CV,WW au Maroc,Très bon,,5.0,Professionnel,Casablanca,Casablanca-Settat,93000.0,11.0,Voiture très bon état
77775753,https://www.avito.ma/fr/hamria/voitures_d_occasion/Skoda_Octavia_business_Automatique_2024_à_Meknès_58274585.htm,avito,2026-07-20,2026-09-08 06:58:11,Skoda Octavia business Automatique 2024 à Meknès,Skoda,Octavia,business,2024.0,90000.0,Diesel,Automatique,8 CV,,Excellent,1ère main,5.0,Particulier,Meknès,Fès-Meknès,280000.0,4.0,"Je vends une Skoda Octavia Business Automatique de 2024 en excellent état.
- Kilométrage : 90 000 km
- Marque : Skoda
- Modèle : Octavia
- Année-Modèle : 2024
- Puissance fiscale : 8 CV
- Carburant : Diesel
- Boite de vitesses : Automatique
- État : Excellent
- Nombre de portes : 5
- Première main : Oui
Contactez-moi pour plus d'informations."
77700850,https://www.avito.ma/fr/hay_riad/voitures_d_occasion/HYUNDAI_TUCSON_58204338.htm,avito,2026-07-20,2026-09-08 06:58:11,HYUNDAI TUCSON,Hyundai,Tucson,,2025.0,75000.0,Diesel,Automatique,6 CV,WW au Maroc,Excellent,1ère main,5.0,Particulier,Rabat,Rabat-Salé-Kénitra,270000.0,8.0,"Je mets en vente une voiture Hyundai Tucson modèle 2025, en excellent état.
- Marque : Hyundai
- Modèle : Tucson
- Année-Modèle : 2025
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 6 CV
- Origine : WW au Maroc
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation/GPS
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur de vitesse
- Limiteur de vitesse
- CD/MP3/Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Nombre de portes : 5
- Première main : Non
Disponible à Hay Riad, Rabat. Contactez-moi pour plus d'informations."
77441225,https://www.avito.ma/fr/corniche/voitures_d_occasion/Land_Rover_Range_Rover_Sport_Diesel_Automatique_57960391.htm,avito,2026-07-20,2026-09-08 06:58:11,Land Rover Range Rover Sport Diesel Automatique,Land Rover,Range Rover Sport,Sport,2019.0,130000.0,Diesel,Automatique,12 CV,WW au Maroc,Très bon,1ère main,5.0,Professionnel,Mohammedia,Casablanca-Settat,480000.0,15.0,"À vendre : Land Rover Range Rover Sport Autobiography Diesel Automatique, première main, origine WW au Maroc.
- Kilométrage : 129 999 km
- Boîte de vitesses : Automatique
- Carburant : Diesel
- Puissance fiscale : 12 CV
- Nombre de portes : 5
- État : Très bon
- Toit ouvrant
- Sièges en cuir
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Radar et caméra de recul
- Vitres électriques
- ABS, ESP
- Régulateur et limiteur de vitesse
- Connectivité CD/MP3/Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Contactez-moi pour plus d'informations."
77730354,https://www.avito.ma/fr/marrakech/voitures_d_occasion/Fiat_500_Essence_Manuelle_2013_à_Marrakech_58232125.htm,avito,2026-07-20,2026-09-08 06:58:11,Fiat 500 Essence Manuelle 2013 à Marrakech,Fiat,500,,2013.0,180000.0,Essence,Manuelle,5 CV,WW au Maroc,Très bon,1ère main,5.0,Professionnel,Marrakech,Marrakech-Safi,75000.0,4.0,"Je vends une Fiat 500 essence manuelle en très bon état.
- Kilométrage : 180 000 km
- Climatisation
- Caméra de recul
- ABS
- Régulateur de vitesse
- Vitres électriques
- Radar de recul
- Sièges en cuir
- Système de navigation GPS
- Marque Fiat
- Modèle 500
- Puissance fiscale 5 CV
- Boite de vitesses Manuelle
- Origine WW au Maroc
- Nombre de portes 5
- Première main
Contactez-moi pour plus d'informations."
77720526,https://www.avito.ma/fr/bournazil/voitures_d_occasion/Mercedes_Benz_Classe_C_Diesel_Manuelle_2014_58222965.htm,avito,2026-07-20,2026-09-08 06:58:11,Mercedes-Benz Classe C Diesel Manuelle 2014,Mercedes-Benz,C 160,,2014.0,140000.0,Diesel,Manuelle,8 CV,WW au Maroc,Excellent,,5.0,Professionnel,Casablanca,Casablanca-Settat,127000.0,14.0,"À vendre Mercedes-Benz Classe C Diesel Manuelle de 2014 en excellent état.

- Kilométrage : 140 000 km
- Puissance fiscale : 8 CV
- Boîte de vitesses : Manuelle
- Carburant : Diesel
- Origine : WW au Maroc
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Toit ouvrant
- Sièges en cuir
- Régulateur de vitesse
- ESP
- ABS
- Vitres électriques
- Caméra de recul
- Radar de recul
- Limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance

Contactez-moi pour plus d'informations."
77593395,https://www.avito.ma/fr/hassan/voitures_d_occasion/Mercedes_Classe_A_2021_Diesel___Très_bon_état_58102410.htm,avito,2026-07-20,2026-09-08 06:58:11,Mercedes Classe A 2021 Diesel – Très bon état,Mercedes-Benz,A 140,,2021.0,89000.0,Diesel,Automatique,6 CV,,Excellent,,,Particulier,Rabat,Rabat-Salé-Kénitra,327000.0,8.0,"À vendre Mercedes-Benz Classe A modèle 2021, motorisation Diesel, avec seulement 89.000 km au compteur.

Véhicule en excellent état, très bien entretenu, confortable et économique.
Aucun frais à prévoir, prête à rouler.

Caractéristiques :
• Marque : Mercedes-Benz
• Modèle : Classe A
• Année : 2021
• Carburant : Diesel
• Kilométrage : 89.000 km
• Boîte : Automatique
• Couleur : [à préciser]
• Nombre de portes : 5

Options :
• Écran multimédia Mercedes
• Bluetooth / CarPlay
• Climatisation automatique
• Caméra de recul / Radar
• Jantes alliage
• Volant multifonction
• Régulateur de vitesse
• Intérieur soigné

Voiture propre, disponible pour visite et essai.
Prix légèrement négociable devant le véhicule."
77708648,https://www.avito.ma/fr/mohammedia/voitures_d_occasion/Seat_Arona_Essence_Automatique_2023_à_Mohammedia_58211758.htm,avito,2026-07-20,2026-09-08 06:58:11,Seat Arona Essence Automatique 2023 à Mohammedia,Seat,Arona,,2023.0,47000.0,Essence,Automatique,6 CV,WW au Maroc,Très bon,1ère main,5.0,Professionnel,Mohammedia,Casablanca-Settat,205000.0,15.0,"Je propose à la vente une Seat Arona Essence Automatique de 2023 en très bon état.
- Kilométrage : 47 000 km
- Première main, origine WW au Maroc
- Boîte de vitesses automatique, Essence, 6 CV fiscaux
- Jantes aluminium, Climatisation, Système de navigation GPS
- Radar et caméra de recul, Régulateur et limiteur de vitesse
- Vitres électriques, ABS, ESP, Airbags
- CD/MP3/Bluetooth, Ordinateur de bord, Verrouillage centralisé à distance
- 5 portes
Contactez-moi si vous êtes intéressé."
77744439,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Cupra_Formentor_58245214.htm,avito,2026-07-20,2026-09-08 06:58:11,Cupra Formentor,Cupra,Formentor,,2023.0,49000.0,Diesel,Automatique,8 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Safi,Marrakech-Safi,352000.0,14.0,La voiture est en très bon état (sous garantie).
77337945,https://www.avito.ma/fr/hamria/voitures_d_occasion/VOLKSWAGEN_TIGUAN_12_2016_57864628.htm,avito,2026-07-20,2026-09-08 06:58:11,VOLKSWAGEN TIGUAN 12/2016,Volkswagen,Tiguan,,2017.0,250000.0,Diesel,Automatique,8 CV,WW au Maroc,Très bon,,5.0,Particulier,Meknès,Fès-Meknès,215000.0,6.0,"À vendre Volkswagen Tiguan de décembre 2016 en très bon état, origine WW Maroc.
- Marque : Volkswagen
- Modèle : Tiguan
- Année-Modèle : 2017
- Puissance fiscale : 8 CV
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Sièges cuir
- Radar et caméra de recul
- Vitres électriques
- ABS ESP
- Régulateur et limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Contactez-moi pour plus d'informations."
73611954,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Passat_2010_dédouanée_2014_54773053.htm,avito,2026-07-20,2026-09-08 06:58:11,Passat 2010 dédouanée 2014,Volkswagen,Passat,,2010.0,250000.0,Diesel,Manuelle,8 CV,Dédouanée,Excellent,1ère main,,Professionnel,Casablanca,Casablanca-Settat,100000.0,9.0,"Passat 2010 dédouanée en 2014, première main, en bon état 1,9"
77336964,https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/FIAT__500L_57863699.htm,avito,2026-07-20,2026-09-08 06:58:11,FIAT. 500L,Fiat,500,,2017.0,121023.0,Diesel,Manuelle,6 CV,,,,,Professionnel,Casablanca,Casablanca-Settat,121000.0,1.0,"FIAT, 500L, 500L I - Ph1 - 1.6 Multijet Lounge BVM 105ch"
77802778,https://www.avito.ma/fr/oulfa/voitures_d_occasion/Fiat_Tipo_Hatchback_Diesel_58299862.htm,avito,2026-07-20,2026-09-08 06:58:11,Fiat Tipo Hatchback Diesel,Fiat,Tipo,,2019.0,100.0,Diesel,Manuelle,6 CV,WW au Maroc,,,5.0,Particulier,Casablanca,Casablanca-Settat,110000.0,4.0,"Climatisation écran tactile limiteurs et régulateur de vitesse, direction assistée, 4 vitres électriques, centralisée, feux de brouillard... jamais accidentée."
77211309,https://www.avito.ma/fr/sidi_othmane/voitures_d_occasion/RENAULT__Arkana_57747913.htm,avito,2026-07-19,2026-09-08 06:58:11,RENAULT. Arkana,Renault,Arkana,E-Tech,2023.0,47620.0,Hybride,Automatique,9 CV,,,,,Professionnel,Casablanca,Casablanca-Settat,225000.0,10.0,"RENAULT, Arkana, Arkana I - Ph1 - 1.6 E-Tech HEV Techno BVA 146ch"
77610158,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Renault_Austral_Hybride_Automatique_2024_58116025.htm,avito,2026-07-20,2026-09-08 06:58:11,Renault Austral Hybride Automatique 2024,Renault,Austral,,2024.0,69000.0,Hybride,Automatique,7 CV,WW au Maroc,Très bon,1ère main,5.0,Particulier,Casablanca,Casablanca-Settat,260000.0,8.0,"Première main
Bon état ..."
75846618,https://www.avito.ma/fr/marjane/voitures_d_occasion/Mercedes_Benz_C_300_e_4MATIC_Hybrid_AMG_Line_56524608.htm,avito,2026-07-20,2026-09-08 06:58:11,Mercedes-Benz C 300 e 4MATIC Hybrid AMG Line,Mercedes-Benz,C 160,AMG Line,2025.0,18000.0,Hybride,Automatique,11 CV,Importée neuve,Excellent,1ère main,5.0,Particulier,Tanger,Tanger-Tétouan-Al Hoceima,709000.0,8.0,"Localisation Maroc (importée d Allemagne)
Plaqué Rabat 1 ط
Kilométrage 18 000 km
Motorisation Hybride rechargeable essence plus électrique 204 ch moteur thermique et moteur électrique
Puissance combinée environ 313 ch
Transmission Automatique 9G Tronic
Norme Euro 6
Prix 709 000 DHS

Points forts
	•	Importée directement d Allemagne
	•	Vignette gratuite
	•	120km autonomie full électrique
	•	Transmission intégrale 4MATIC
	•	Version AMG Line intérieur et extérieur
	•	Couleur Blanc Polaire métallisé
	•	Intérieur cuir ARTICO et microfibre MICROCUT noir
	•	Carrosserie berline haut de gamme

Options principales
	•	Toit ouvrant panoramique
	•	Caméra 360 Parktronic Assistant de stationnement
	•	Pack Premium Plus avec affichage tête haute MBUX Navigation Premium Réalité augmentée pour la navigation
	•	Sièges électriques avec mémoire sièges chauffants volant chauffant
	•	Éclairage d ambiance LED et projecteurs LED High Performance
	•	Régulateur adaptatif Distronic maintien de voie freinage d urgence détecteur d angle mort
	•	Système audio avancé Advanced Sound System
	•	Android Auto et Apple CarPlay
	•	AMG Styling jantes alliage AMG 18 pouces

Infos supplémentaires
	•	Véhicule première main jamais accidenté
	•	Garantie constructeur encore valable
	•	Disponible immédiatement au Maroc"
77690305,https://www.avito.ma/fr/casablanca/voitures_d_occasion/Peugeot_108_Modèle_2018___Bon_État_58194255.htm,avito,2026-07-20,2026-09-08 06:58:11,Peugeot 108 Modèle 2018 – Bon État,Peugeot,108,,2018.0,85000.0,Essence,Manuelle,6 CV,WW au Maroc,Bon,1ère main,5.0,Particulier,Casablanca,Casablanca-Settat,88000.0,8.0,"Je mets en vente ma Peugeot 108, modèle 2018, en bon état général. C'est une voiture idéale pour la ville, très économique et facile à stationner.

- Essence (Faible consommation)
- Puissance fiscale : 6 CV
- Vignette : 350 DH/an
- Boîte de vitesses : Manuelle
- État : Bon état.
- Origine : WW au Maroc
- Kilométrage : 85 000km
- Carburant : Essence
- Boîte de vitesses : Manuelle
- Portes : 5
- Climatisation
- Vitres électriques
- ABS, ESP
- Airbags
- Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance

Le véhicule a toujours été bien entretenu. La dernière vidange vient d'être effectuée chez Fastpro.
Aucun frais mécanique à prévoir, la voiture est prête à rouler.

Pour plus d'informations ou pour voir la voiture, n'hésitez pas à me contacter par téléphone ou via WhatsApp. Intermédiaires s'abstenir merci."
77702605,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Peugeot_en_très_bon_état___À_vendre_58206033.htm,avito,2026-07-20,2026-09-08 06:58:11,Peugeot en très bon état – À vendre,Peugeot,208,,2024.0,14000.0,Diesel,Manuelle,6 CV,WW au Maroc,Très bon,1ère main,5.0,Particulier,Tanger,Tanger-Tétouan-Al Hoceima,168000.0,7.0,"Je mets en vente une Peugeot 208 Diesel Manuelle modèle 05/2024 en très bon état.
- Kilométrage : 14000"
77583475,https://www.avito.ma/fr/al_maghrib_al_arabi/voitures_d_occasion/HYUNDAI_I_30_diesel_58093158.htm,avito,2026-07-20,2026-09-08 06:58:11,HYUNDAI I.30 diesel,Hyundai,i30,,2022.0,143000.0,Diesel,Manuelle,6 CV,WW au Maroc,Très bon,,5.0,Professionnel,Kénitra,Rabat-Salé-Kénitra,178000.0,9.0,"À vendre Hyundai I.30 diesel modèle 2022, boîte de vitesse manuelle, jantes Aluminium, climatisation, 4 vitres électriques, Rétroviseurs électriques Rabattables, Régulateur de vitesse, allumage des feux automatique, voiture propre jamais accidentée."
77010253,https://www.avito.ma/fr/palmier/voitures_d_occasion/Porsche_Cayenne_57558323.htm,avito,2026-07-20,2026-09-08 06:58:11,Porsche Cayenne,Porsche,Cayenne,,2016.0,170000.0,Diesel,Automatique,12 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,375000.0,8.0,"Je propose à la vente une Porsche Cayenne de 2016 en excellent état.
- Marque : Porsche
- Modèle : Cayenne
- Année-Modèle : 2016
- Kilométrage : 170 000 - 179 999
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 12 CV
- Origine : WW au Maroc
- Première main : Oui
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation/GPS
- Toit ouvrant
- Sièges cuir
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur de vitesse
- Limiteur de vitesse
- Lecteur CD/MP3/Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Contactez-moi pour plus d'informations."
77802825,https://www.avito.ma/fr/gauthier/voitures_d_occasion/Nissan_Juke_58299913.htm,avito,2026-07-20,2026-09-08 06:58:11,Nissan Juke,Nissan,Juke,,2021.0,17400.0,Essence,Automatique,6 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Casablanca,Casablanca-Settat,189000.0,13.0,"● Nissan Juke - 1.0 DIG-T 117 DCT Acenta - 17400km - Année 2021 - Premier main - Maintenance à la maison.

● Véhicule en excellent état.

● La voiture a été expertisée suivant 100 points de contrôles."
77335547,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/DACIA__Bigster_57862444.htm,avito,2026-07-20,2026-09-08 06:58:11,DACIA. Bigster,Dacia,Bigster,,2025.0,7681.0,Hybride,Automatique,10 CV,,,,,Professionnel,Casablanca,Casablanca-Settat,305000.0,11.0,"DACIA, Bigster, JOURNEY BVA"
77665561,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Land_Rover_Range_Rover_Sport_Diesel_Automatique_58170976.htm,avito,2026-07-20,2026-09-08 06:58:11,Land Rover Range Rover Sport Diesel Automatique,Land Rover,Range Rover Sport,Sport,2021.0,180000.0,Diesel,Automatique,12 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Marrakech,Marrakech-Safi,460000.0,12.0,"Je vends un Land Rover Range Rover Sport Diesel Automatique en excellent état.

- Année-Modèle : 2021
- Kilométrage : 180 000 km
- Puissance fiscale : 12 CV
- Boite de vitesses : Automatique
- Carburant : Diesel
- Moteur bi turbo v6 original Land Rover
- Origine : WW au Maroc
- Première main
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation/GPS
- Toit ouvrant
- Radar et caméra de recul
- ESP et ABS
- Vitres électriques
- Limiteur et régulateur de vitesse
- Lecteur CD/MP3/Bluetooth
- Verrouillage centralisé à distance
- Sièges en cuir
- 5 portes

Contactez-moi pour plus d'informations."
77783177,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Citroën_Nemo_58281504.htm,avito,2026-07-20,2026-09-08 06:58:11,Citroën Nemo,Citroën,Nemo,,2014.0,200000.0,Diesel,Manuelle,6 CV,WW au Maroc,Très bon,,5.0,Professionnel,Temara,Rabat-Salé-Kénitra,64000.0,7.0,Citroën Nemo modèle 2014 jamais accidenté kilométrage 200000
77726645,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Range_Rover_Sport_3_0_Diesel_Automatique_58228623.htm,avito,2026-07-20,2026-09-08 06:58:11,Range Rover Sport 3.0 Diesel Automatique,Land Rover,Range Rover Sport,Sport,2012.0,200000.0,Diesel,Automatique,12 CV,Dédouanée,Très bon,,5.0,Particulier,Rabat,Rabat-Salé-Kénitra,119000.0,8.0,"À vendre très bon état 2012 Range Rover 3.0 double turbo tout les options, Il y a deux caméras de recul on a en avant et un seul caméra en arrière. palettes de changement de vitesse au volant, navigation GPS satellite, les pneus 22 pouces comme neuf Pirelli. la voiture très confort est étonnamment économique.
Consommation en autoroute: 6%
En ville: 8% - 9%
Mode sport: 12%
Le moteur est en excellent état très très comme la maison. Il n'a pas jamais touché
vignette: 6000Dh
Pour plus d'informations, appelez-moi mer7ba"
77663681,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Mercedes_Benz_Classe_C_Diesel_Automatique_2018_58169131.htm,avito,2026-07-20,2026-09-08 06:58:11,Mercedes-Benz Classe C Diesel Automatique 2018,Mercedes-Benz,C 160,,2018.0,166000.0,Diesel,Automatique,9 CV,Dédouanée,Excellent,1ère main,5.0,Professionnel,Marrakech,Marrakech-Safi,380000.0,10.0,"Je vends une Mercedes-Benz Classe C Diesel Automatique de 2018 en excellent état.
- dédouane 2024 
- Kilométrage : 166 000 km
- Jantes aluminium
- Airbags
- Climatisation
- Toit ouvrant
- Système de navigation GPS
- Sièges en cuir
- Radar et caméra de recul
- ESP et ABS
- Vitres électriques
- Régulateur et limiteur de vitesse
- Lecteur CD/MP3/Bluetooth
- Verrouillage centralisé à distance
- Ordinateur de bord
- Puissance fiscale : 9 CV
- Boîte de vitesses automatique
- Origine : Dédouanée
- Nombre de portes : 5
- Première main
Contactez-moi pour plus d'informations."
77603056,https://www.avito.ma/fr/al_hadiqa/voitures_d_occasion/WOLKSVAGEN_TIGUAN_R_LINE_240CH_58119402.htm,avito,2026-07-20,2026-09-08 06:58:11,WOLKSVAGEN TIGUAN R LINE 240CH,Volkswagen,Tiguan,R LINE,2019.0,139000.0,Diesel,Automatique,8 CV,Dédouanée,Excellent,,5.0,Professionnel,Fès,Fès-Meknès,385000.0,15.0,"WOLKSVAGEN TIGUAN 
R LINE 
240 CH
IMPORTÉ NEUF
TOUT OPTION 
JAMIS ACCIDENTÉ 
PEINTURE ORIGINALE"
77410831,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Hyundai_Kona_2022_Premium_à_vendre_57932098.htm,avito,2026-07-20,2026-09-08 06:58:11,Hyundai Kona 2022 Premium à vendre,Hyundai,Kona,Premium,2022.0,116000.0,Hybride,Automatique,9 CV,WW au Maroc,Très bon,,5.0,Particulier,Casablanca,Casablanca-Settat,190000.0,7.0,Exactement voiture à vendre
76532533,https://www.avito.ma/fr/hay_karima/voitures_d_occasion/Volkswagen_Touareg_Automatique_2018_à_vendre_57128652.htm,avito,2026-07-20,2026-09-08 06:58:11,Volkswagen Touareg Automatique 2018 à vendre,Volkswagen,Touareg,,2018.0,250000.0,Diesel,Automatique,12 CV,WW au Maroc,Excellent,1ère main,5.0,Professionnel,Salé,Rabat-Salé-Kénitra,190000.0,15.0,"Je mets en vente une Volkswagen Touareg de 2018 en excellent état.
très bon état 
- Marque : Volkswagen
- Modèle : Touareg
- Année-Modèle : 2018
- Boite de vitesses : Automatique
- Carburant : Diesel
- Puissance fiscale : 12 CV
- Origine : WW au Maroc
- Première main : Oui
- Climatisation : Oui
- Jantes aluminium : Oui
- Airbags : Oui
- Système de navigation/GPS : Oui
- Radar de recul : Oui
- Caméra de recul : Oui
- Vitres électriques : Oui
- ABS : Oui
- ESP : Oui
- Régulateur de vitesse : Oui
- Limiteur de vitesse : Oui
- CD/MP3/Bluetooth : Oui
- Ordinateur de bord : Oui
- Verrouillage centralisé à distance : Oui
- Nombre de portes : 5
Contactez-moi pour plus d'informations."
75686728,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Bon_boucher__tous_types_de_chevaux__son_âge_56391169.htm,avito,2026-07-20,2026-09-08 06:58:11,"Bon boucher, tous types de chevaux, son âge",Citroën,Xsara,,2001.0,191000.0,Essence,Manuelle,8 CV,WW au Maroc,Très bon,,5.0,Professionnel,Casablanca,Casablanca-Settat,30000.0,6.0,"Bon, tous types de chevaux"
77396272,https://www.avito.ma/fr/anfa/voitures_d_occasion/Jeep_Wrangler_57918626.htm,avito,2026-07-20,2026-09-08 06:58:11,Jeep Wrangler,Jeep,Wrangler,,2019.0,121000.0,Diesel,Automatique,9 CV,WW au Maroc,Bon,,5.0,Professionnel,Casablanca,Casablanca-Settat,379000.0,20.0,"● Jeep Wrangler - 2.2 Multijet 200 Sahara 4P - 9cv - 121000 km - Année 10/2019.

● Véhicule en excellent état.

● La voiture a été expertisée suivant 100 points de contrôles.

● Le rapport d’expertise détaillé est disponible, garantissant la qualité et la fiabilité du véhicule.

Veuillez nous contacter pour plus d'informations ou pour voir le véhicule."
77522448,https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/KGM__REXTON_58035763.htm,avito,2026-07-20,2026-09-08 06:58:11,KGM. REXTON,KGM,Rexton,,2026.0,15.0,Diesel,Automatique,11 CV,,,,,Professionnel,Casablanca,Casablanca-Settat,295000.0,11.0,"KGM, REXTON, Rexton I - Ph2 - D Clim BVA 165ch"
76424871,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Audi_TT_essence_57034852.htm,avito,2026-07-20,2026-09-08 06:58:11,Audi TT essence,Audi,TT,,2002.0,90000.0,Essence,Manuelle,9 CV,WW au Maroc,Excellent,,3.0,Professionnel,Casablanca,Casablanca-Settat,95000.0,17.0,Voiture bon état
77802473,https://www.avito.ma/fr/nour/voitures_d_occasion/Opel_Grandland_X__2023__dédouanée_en_10_2025_58299631.htm,avito,2026-07-20,2026-09-08 06:58:11,"Opel Grandland X, 2023, dédouanée en 10/2025",Opel,Grandland (X),,2023.0,100000.0,Diesel,Automatique,6 CV,Dédouanée,Excellent,,5.0,Particulier,Oujda,Oriental,260000.0,7.0,"Je vends une Opel Grandland X modèle 2023, dédouanée en octobre 2025, en excellent état.
- Marque : Opel
- Modèle : Grandland X
- Année-Modèle : 2023
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 6 CV
- Nombre de portes : 5
- Origine : Dédouanée
- Options : Jantes aluminium, Airbags, Climatisation, Système de navigation GPS, Radar de recul, Caméra de recul, Vitres électriques, ABS, ESP, Régulateur de vitesse, Limiteur de vitesse, Lecteur CD MP3 Bluetooth, Verrouillage centralisé à distance.
Contactez-moi pour plus d'informations."
77695845,https://www.avito.ma/fr/agadir/voitures_d_occasion/Mahindra_KUV_100_Essence_Manuelle_2025_à_Agadir_58199633.htm,avito,2026-07-20,2026-09-08 06:58:11,Mahindra KUV 100 Essence Manuelle 2025 à Agadir,Mahindra,KUV 100,,2025.0,8500.0,Essence,Manuelle,6 CV,WW au Maroc,Excellent,1ère main,5.0,Particulier,Agadir,Souss-Massa,105000.0,6.0,"À vendre Mahindra KUV 100 Essence Manuelle de 2025.
- Kilométrage : 8500 km
- Airbags
- Climatisation
- Système de navigation GPS
- Radar de recul
- Caméra de recul
- Vitres électriques
- CD MP3 Bluetooth
- Verrouillage centralisé à distance
- Ordinateur de bord
- Boite manuelle
- 5 portes
- Première main
- Origine WW au Maroc
- État excellent
- Prix : 125 000 Dhs
Contactez-moi pour plus d'informations."
77174983,https://www.avito.ma/fr/lissasfa/voitures_d_occasion/RENAULT__Clio_57714074.htm,avito,2026-07-20,2026-09-08 06:58:11,RENAULT. Clio,Renault,Clio,1.5 DCI,2022.0,90100.0,Diesel,Manuelle,6 CV,,,,,Professionnel,Casablanca,Casablanca-Settat,158000.0,11.0,"RENAULT, Clio, Clio V - Ph1 - 1.5 DCI AUTHENTIC BVM 115ch"
77693855,https://www.avito.ma/fr/fadlallah/voitures_d_occasion/Dacia_Lodgy_2023_58197715.htm,avito,2026-07-20,2026-09-08 06:58:11,Dacia Lodgy 2023,Dacia,Lodgy,,2023.0,100.0,Diesel,Manuelle,6 CV,WW au Maroc,Excellent,1ère main,,Professionnel,Temara,Rabat-Salé-Kénitra,152000.0,5.0,"Dacia Lodgy modèle 2023, très propre, 100 km parcourus. Reprise possible."
77336784,https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/RENAULT__Megane_57863546.htm,avito,2026-07-20,2026-09-08 06:58:11,RENAULT. Megane,Renault,Megane,1.5 DCI,2023.0,70950.0,Diesel,Automatique,6 CV,,,,,Professionnel,Casablanca,Casablanca-Settat,248000.0,1.0,"RENAULT, Megane, Megane Sedan IV - Ph2 - 1.5 DCI TECHNO BVA 114ch"
77802422,https://www.avito.ma/fr/ahlane/voitures_d_occasion/Tanger_maison_logement_58299576.htm,avito,2026-07-20,2026-09-08 06:58:11,Tanger maison logement,Dacia,Logan,,2024.0,18000.0,Diesel,Manuelle,6 CV,WW au Maroc,Très bon,1ère main,5.0,Particulier,Tanger,Tanger-Tétouan-Al Hoceima,164000.0,3.0,Voiture en très bon état
